file, tmin, tmax
branning_01_HHH_010_1_1, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_1_2, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_1_3, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_1_4, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_1_5, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_2_1, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_2_2, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_2_3, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_2_4, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_2_5, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_3_1, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_3_2, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_3_3, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_3_4, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_3_5, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_4_1, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_4_2, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_4_3, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_4_4, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_4_5, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_5_1, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_5_2, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_5_3, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_5_4, 0.809755256110612, 1.39447445689374
branning_01_HHH_010_5_5, 0.809755256110612, 1.39447445689374
branning_01_HLL_002_1_1, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_1_2, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_1_3, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_1_4, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_1_5, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_2_1, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_2_2, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_2_3, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_2_4, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_2_5, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_3_1, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_3_2, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_3_3, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_3_4, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_3_5, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_4_1, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_4_2, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_4_3, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_4_4, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_4_5, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_5_1, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_5_2, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_5_3, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_5_4, 0.70078880861807, 1.28550800718153
branning_01_HLL_002_5_5, 0.70078880861807, 1.28550800718153
branning_01_LHH_001_1_1, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_1_2, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_1_3, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_1_4, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_1_5, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_2_1, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_2_2, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_2_3, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_2_4, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_2_5, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_3_1, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_3_2, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_3_3, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_3_4, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_3_5, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_4_1, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_4_2, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_4_3, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_4_4, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_4_5, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_5_1, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_5_2, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_5_3, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_5_4, 0.807639817213406, 1.39235900922583
branning_01_LHH_001_5_5, 0.807639817213406, 1.39235900922583
branning_01_LHSLL_002_1_1, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_1_2, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_1_3, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_1_4, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_1_5, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_2_1, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_2_2, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_2_3, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_2_4, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_2_5, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_3_1, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_3_2, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_3_3, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_3_4, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_3_5, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_4_1, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_4_2, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_4_3, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_4_4, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_4_5, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_5_1, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_5_2, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_5_3, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_5_4, 0.7745753587463, 1.35929455754288
branning_01_LHSLL_002_5_5, 0.7745753587463, 1.35929455754288
branning_01_LSHLL_002_1_1, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_1_2, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_1_3, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_1_4, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_1_5, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_2_1, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_2_2, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_2_3, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_2_4, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_2_5, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_3_1, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_3_2, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_3_3, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_3_4, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_3_5, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_4_1, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_4_2, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_4_3, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_4_4, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_4_5, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_5_1, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_5_2, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_5_3, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_5_4, 0.815379811303263, 1.40009899918741
branning_01_LSHLL_002_5_5, 0.815379811303263, 1.40009899918741
broadway_01_HHH_002_1_1, 0.710000012270337, 1.2947192025122
broadway_01_HHH_002_1_2, 0.710000012270337, 1.2947192025122
broadway_01_HHH_002_1_3, 0.710000012270337, 1.2947192025122
broadway_01_HHH_002_1_4, 0.710000012270337, 1.2947192025122
broadway_01_HHH_002_1_5, 0.710000012270337, 1.2947192025122
